time,x,y,yaw,v,a,phi
4.399999999999992362e+00,3.087600809878741914e-02,3.151443465188163984e+00,-3.513523679415841983e-01,3.972180459099809990e-01,8.605693460333766419e-05,-3.382019055797021861e-02
4.449999999999992184e+00,4.952357073272796451e-02,3.144607980728038044e+00,-3.520989854030569521e-01,3.972223487567111411e-01,4.816469987329588184e-05,-3.333406889254482419e-02
4.499999999999992006e+00,6.816622662120995491e-02,3.137758501382632126e+00,-3.528348711599540999e-01,3.972247569917047860e-01,4.716646453935773422e-05,-3.773991784657143578e-02
4.549999999999991829e+00,8.680395002210480881e-02,3.130895263418701724e+00,-3.536681128875024394e-01,3.972271153149317668e-01,4.313999279929089242e-05,-3.787013259982012492e-02
4.599999999999991651e+00,1.054360588355611056e-01,3.124016457271042047e+00,-3.545042372746472492e-01,3.972292723145717241e-01,3.633535804978751537e-05,-3.733194236237677432e-02
4.649999999999991473e+00,1.240625107429521035e-01,3.117122037331659268e+00,-3.553284724540693995e-01,3.972310890824742313e-01,2.508057400219844413e-05,-3.674448163371320242e-02
4.699999999999991296e+00,1.426833588643904027e-01,3.110212235556466975e+00,-3.561397292870118192e-01,3.972323431111743353e-01,5.574854113143341340e-06,-3.630935351339072137e-02
4.749999999999991118e+00,1.612986540019013815e-01,3.103287307905051140e+00,-3.569413732484785218e-01,3.972326218538799747e-01,1.015409196463277933e-05,-4.136983349492831530e-02
4.799999999999990941e+00,1.799084048908465572e-01,3.096347454771614327e+00,-3.578548637444280978e-01,3.972331295584782263e-01,2.046063997554732568e-05,-4.215987055855777155e-02
4.849999999999990763e+00,1.985118323032858401e-01,3.089390595813926499e+00,-3.587858207946651445e-01,3.972341525904770076e-01,9.759298945166600982e-06,-4.247542357770356380e-02
4.899999999999990585e+00,2.171088230126116125e-01,3.082416402920269416e+00,-3.597237565301140694e-01,3.972346405554242899e-01,-1.354477192147492926e-05,-4.277613772593172325e-02
4.949999999999990408e+00,2.356992870346674707e-01,3.075424761726126111e+00,-3.606683418279295616e-01,3.972339633168281980e-01,-4.787114712260279295e-05,-4.311093634234361427e-02
4.999999999999990230e+00,2.542831068793427463e-01,3.068415575324578537e+00,-3.616203276788821364e-01,3.972315697594720474e-01,-7.406894681798825264e-05,-4.900011400925216587e-02
5.049999999999990052e+00,2.728601337200234900e-01,3.061388742909146643e+00,-3.627025490820199871e-01,3.972278663121311393e-01,-1.104877001327396946e-04,-5.014035838845008752e-02
5.099999999999989875e+00,2.914293719697108598e-01,3.054341875856081856e+00,-3.638099854886335804e-01,3.972223419271245226e-01,-1.702055131122610552e-04,-5.053633620447894881e-02
5.149999999999989697e+00,3.099905367369543141e-01,3.047274547167078129e+00,-3.649261670759569864e-01,3.972138316514688960e-01,-2.387918439007111638e-04,-5.075605872731249468e-02
5.199999999999989519e+00,3.285434040276156153e-01,3.040186657111976221e+00,-3.660471859206462786e-01,3.972018920592738644e-01,-3.129890748484889058e-04,-5.090253956587188072e-02
5.249999999999989342e+00,3.470877565746963711e-01,3.033078187076290178e+00,-3.671714117941855537e-01,3.971862426055314255e-01,-3.698326966429372987e-04,-5.693453160951286035e-02
5.299999999999989164e+00,3.656233755604479940e-01,3.025949154385749740e+00,-3.684290828344506941e-01,3.971677509706992848e-01,-4.323500646969982123e-04,-5.782727249657475949e-02
5.349999999999988987e+00,3.841491513743708341e-01,3.018797148616731096e+00,-3.697064585396482306e-01,3.971461334674644128e-01,-5.097757151124752755e-04,-5.783200586921399822e-02
5.399999999999988809e+00,4.026647684340569633e-01,3.011621874878437133e+00,-3.709838695040033052e-01,3.971206446817087676e-01,-5.870170305995859152e-04,-5.758759035060534437e-02
5.449999999999988631e+00,4.211700168755966867e-01,3.004423416974279171e+00,-3.722557881272552383e-01,3.970912938301787709e-01,-6.594963890899584701e-04,-5.721257034907086675e-02
5.499999999999988454e+00,4.396647274687781604e-01,2.997201961500223000e+00,-3.735193122492505013e-01,3.970583190107242477e-01,-7.054021523768938106e-04,-6.306739210120816674e-02
5.549999999999988276e+00,4.581487637593322226e-01,2.989957744900166414e+00,-3.749123503788019951e-01,3.970230489031054133e-01,-7.463059981030111065e-04,-6.343758344894666334e-02
5.599999999999988098e+00,4.766210496367568883e-01,2.982688432149741331e+00,-3.763134627722746206e-01,3.969857336032002748e-01,-7.956887069691812378e-04,-6.287995234939450229e-02
5.649999999999987921e+00,4.950813970522515706e-01,2.975393930452543856e+00,-3.777020958667705597e-01,3.969459491678518082e-01,-8.403947325398131553e-04,-6.210892244299339587e-02
5.699999999999987743e+00,5.135297482754570542e-01,2.968074534743390558e+00,-3.790735200389650505e-01,3.969039294312248223e-01,-8.784759418668161828e-04,-6.126494208879741665e-02
5.749999999999987566e+00,5.319660923234041938e-01,2.960730622901559084e+00,-3.804261180872767767e-01,3.968600056341314852e-01,4.624080106736561677e-05,-5.760531265502542853e-02
5.799999999999987388e+00,5.503904469721696557e-01,2.953362596303051202e+00,-3.816975939587726185e-01,3.968623176741848391e-01,-9.789310234695233585e-04,-6.800396656853757715e-02
5.849999999999987210e+00,5.688055257450918001e-01,2.945971106482900836e+00,-3.831992546014715839e-01,3.968133711230113492e-01,-1.003317938911536290e-03,-6.815082421763930809e-02
5.899999999999987033e+00,5.872072144192136411e-01,2.938552886838288192e+00,-3.847039825937883517e-01,3.967632052260657849e-01,-1.063760538277624696e-03,-6.793355744371878946e-02
5.949999999999986855e+00,6.055953948997058189e-01,2.931107927391118917e+00,-3.862037090335125877e-01,3.967100171991518875e-01,-1.026309983493285932e-03,-6.679468468814939164e-02
5.999999999999986677e+00,6.239699257777091557e-01,2.923636400814931147e+00,-3.876780200530261511e-01,3.966587016999772453e-01,-1.039907295446008875e-03,-7.377881440993280804e-02
6.049999999999986500e+00,6.423310459692214147e-01,2.916138762560212871e+00,-3.893068102833420197e-01,3.966067063352049504e-01,9.938185420349998286e-04,-6.871413027804135210e-02
6.099999999999986322e+00,6.606775244967926231e-01,2.908612214585708511e+00,-3.908232246231813090e-01,3.966563972623067258e-01,9.137263343758724897e-04,-6.535520676607275981e-02
6.149999999999986144e+00,6.790148657705266100e-01,2.901056907925261275e+00,-3.922654764651592463e-01,3.967020835790255329e-01,8.019219971070390071e-04,-6.530811258018628940e-02
6.199999999999985967e+00,6.973434021329231181e-01,2.893474288812964978e+00,-3.937068520719946840e-01,3.967421796788808686e-01,1.662059598560063729e-03,-5.740399830037692941e-02
6.249999999999985789e+00,7.156628414817245432e-01,2.885864490209423483e+00,-3.949734985262263187e-01,3.968252826588088977e-01,5.821075140403093439e-04,-6.747506825378225825e-02
6.299999999999985612e+00,7.339764624435153317e-01,2.878229894630025321e+00,-3.964633053542163665e-01,3.968543880345108965e-01,1.493910995430538548e-03,-6.449704844070255905e-02
6.349999999999985434e+00,7.522800314003310618e-01,2.870567461811480925e+00,-3.978872768965487361e-01,3.969290835842824161e-01,1.369613445923731961e-03,-6.098983786671478835e-02
6.399999999999985256e+00,7.705761137404431027e-01,2.862877525889024444e+00,-3.992338714499877317e-01,3.969975642565786167e-01,1.227516502407705176e-03,-5.969626221226349838e-02
6.449999999999985079e+00,7.888649790339808954e-01,2.855161628576399657e+00,-4.005520638277598189e-01,3.970589400816990078e-01,1.092654657898177320e-03,-5.866098170032345294e-02
6.499999999999984901e+00,8.071464832875440143e-01,2.847420433127765271e+00,-4.018475427541527978e-01,3.971135728145939181e-01,9.820904336566439307e-04,-6.615487722449092667e-02
6.549999999999984723e+00,8.254204576820831640e-01,2.839654492482121650e+00,-4.033091756203422418e-01,3.971626773362767482e-01,8.545888922584604598e-04,-6.648285985938531817e-02
6.599999999999984546e+00,8.436853198432568979e-01,2.831860886711643932e+00,-4.047782579485825205e-01,3.972054067808896693e-01,7.472126365172887747e-04,-6.557166529591697268e-02
6.649999999999984368e+00,8.619406766737678360e-01,2.824039615399980718e+00,-4.062273031136290347e-01,3.972427674127155250e-01,6.477932154105891290e-04,-6.439793148496496256e-02
6.699999999999984190e+00,8.801863969748693339e-01,2.816191161326199399e+00,-4.076504716910018256e-01,3.972751570734860405e-01,5.562856655020791217e-04,-6.329540301954530990e-02
6.749999999999984013e+00,8.984224159032373480e-01,2.808316106423939473e+00,-4.090493231098407678e-01,3.973029713567611254e-01,4.872221225280357233e-04,-7.144156840604730385e-02
6.799999999999983835e+00,9.166486769408417334e-01,2.800414996615097074e+00,-4.106288973200724612e-01,3.973273324628875391e-01,4.063994689057064688e-04,-7.182619354285800506e-02
6.849999999999983658e+00,9.348635516549118618e-01,2.792484620712536447e+00,-4.122171022151843167e-01,3.973476524363327989e-01,3.387968441332169260e-04,-7.080528167744928880e-02
6.899999999999983480e+00,9.530667392332530241e-01,2.784524918819287986e+00,-4.137827368265327710e-01,3.973645922785394857e-01,2.792247724201797469e-04,-6.954029664209404604e-02
6.949999999999983302e+00,9.712582180333992898e-01,2.776536386597687311e+00,-4.153203746461747725e-01,3.973785535171605043e-01,2.262279757621393425e-04,-6.824868378776645372e-02
6.999999999999983125e+00,9.894380305814557408e-01,2.768519610268887376e+00,-4.168294163117579609e-01,3.973898649159486318e-01,1.911395447258638902e-04,-7.703510271473149040e-02
7.049999999999982947e+00,1.007606241929258406e+00,2.760475180005259599e+00,-4.185335090762694055e-01,3.973994218931849454e-01,1.488626936471400372e-04,-7.743085677238997766e-02
7.099999999999982769e+00,1.025761155052453022e+00,2.752399606911549501e+00,-4.202464325063983708e-01,3.974068650278673176e-01,1.143192851191174851e-04,-7.632696270667273242e-02
7.149999999999982592e+00,1.043902548484620052e+00,2.744292795869745394e+00,-4.219348714508425191e-01,3.974125809921232877e-01,8.371794622526998377e-05,-7.494519200005052284e-02
7.199999999999982414e+00,1.062030488942054429e+00,2.736155248720955946e+00,-4.235926520880435309e-01,3.974167668894345584e-01,5.692214125891786056e-05,-7.352836975467205716e-02
7.249999999999982236e+00,1.080145105024630459e+00,2.727987574591009157e+00,-4.252189955432193469e-01,3.974196129964975288e-01,4.510648000842764358e-05,-8.307753947750043388e-02
7.299999999999982059e+00,1.098246543346021564e+00,2.719790391984613809e+00,-4.270574851444942088e-01,3.974218683204979730e-01,2.854668260574943876e-05,-8.350629218431865342e-02
7.349999999999981881e+00,1.116332983287594338e+00,2.711559897237135530e+00,-4.289055175857686697e-01,3.974232956546282503e-01,1.419053849354714146e-05,-8.231328938190760058e-02
7.399999999999981704e+00,1.134404247034326296e+00,2.703295962555730902e+00,-4.307270343685020708e-01,3.974240051815529085e-01,1.472082987571704960e-06,-8.081431157838389612e-02
7.449999999999981526e+00,1.152460460150165567e+00,2.694999109679383054e+00,-4.325152371418756192e-01,3.974240787857022950e-01,-8.765138991752448837e-06,-7.928085690069783253e-02
7.499999999999981348e+00,1.170501811291011052e+00,2.686669980372584199e+00,-4.342693650418754103e-01,3.974236405287527307e-01,-5.463937336724932533e-06,-8.969192208928292165e-02
7.549999999999981171e+00,1.188528504446109801e+00,2.678309226278620336e+00,-4.362550086185729148e-01,3.974233673318858795e-01,-6.187136603247160322e-06,-9.015241092550244084e-02
7.599999999999980993e+00,1.206538548216351536e+00,2.669912699874950945e+00,-4.382509006553750863e-01,3.974230579750557268e-01,-7.524991636550831982e-06,-8.885798255958207714e-02
7.649999999999980815e+00,1.224531783559217768e+00,2.661480250680213100e+00,-4.402179811884728844e-01,3.974226817254739030e-01,-2.330263383548415636e-03,-9.769312744067962240e-02
7.699999999999980638e+00,1.242508379775695726e+00,2.653012431696296414e+00,-4.423818397504487576e-01,3.973061685562964684e-01,5.313861845551855981e-04,-9.068385698084431568e-02
7.749999999999980460e+00,1.260461345909125841e+00,2.644508227680392398e+00,-4.443889700095458029e-01,3.973327378655242548e-01,2.118559614748157221e-04,-9.683895845600598573e-02
7.799999999999980282e+00,1.278398406282698518e+00,2.635967435761366939e+00,-4.465333043773166422e-01,3.973433306635980045e-01,-2.388528629700216021e-03,-1.079131949876666052e-01
7.849999999999980105e+00,1.296317588826346512e+00,2.627387971732389360e+00,-4.489247383425374327e-01,3.972239042321130120e-01,6.645637010502666257e-04,-1.007192102061644501e-01
7.899999999999979927e+00,1.314210823279483353e+00,2.618768271271318948e+00,-4.511549558183916564e-01,3.972571324171655371e-01,-2.398703703780422254e-03,-1.049098973021390657e-01
7.949999999999979750e+00,1.332086284618173355e+00,2.610107962092671041e+00,-4.534788323963491186e-01,3.971371972319764909e-01,8.034127069278852468e-04,-9.680400791374968450e-02
